Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"55050","2019-07-04 13:08:49","1","1354","<neural-network><deep-learning><keras><tensorflow>","2",""
"55051","2019-07-04 13:15:48","1","209","<python><keras>","0",""
"55052","2019-07-04 13:19:33","2","169","<orange><scipy><orange3>","0","1"
"55054","2019-07-04 13:32:11","1","575","<python><keras>","1",""
"55060","2019-07-04 14:58:36","1","71","<python><keras>","1","1"
"55063","2019-07-04 15:00:06","0","224","<machine-learning><feature-selection><data-science-model><features>","2","1"
"55066","2019-07-04 15:30:20","1","2551","<machine-learning><python><preprocessing><pca>","2",""
"55067","2019-07-04 15:42:01","0","41","<neural-network><deep-learning><similarity>","0",""
"55083","2019-07-04 17:13:36","1","22","<machine-learning><neural-network><optimization><gradient-descent><momentum>","0",""
"55085","2019-07-04 17:59:53","0","80","<python><pandas><finance>","1",""
"55090","2019-07-04 19:11:56","3","2696","<gan><generative-models>","1","2"
"55091","2019-07-04 19:46:56","2","44","<deep-learning><time-series><rnn>","1",""
"55092","2019-07-04 20:07:38","0","287","<cnn><pytorch>","1",""
"55093","2019-07-04 20:50:52","0","42","<deep-learning><cross-validation>","1",""
"55095","2019-07-04 21:13:57","2","665","<computer-vision><gan><generative-models>","1",""
"55096","2019-07-04 21:20:31","1","67","<python>","0",""
"55099","2019-07-04 22:02:16","2","129","<neural-network><backpropagation><notation>","1","1"
"55103","2019-07-05 00:39:45","2","265","<keras><image-classification><data-augmentation><image-preprocessing>","2",""
"63780","2019-11-26 09:48:10","0","7","<neural-network><keras>","0",""
"63781","2019-11-26 09:57:12","1","32","<keras><lstm><rnn><sequence-to-sequence>","0",""
"63782","2019-11-26 10:06:48","0","14","<deep-learning><cnn><convnet><computer-vision><convolution>","0",""
"63785","2019-11-26 10:21:56","1","226","<machine-learning><data><preprocessing><data-science-model><dummy-variables>","3",""
"63786","2019-11-26 10:26:13","1","34","<reinforcement-learning><ai><actor-critic><keras-rl><discounted-reward>","1",""
"63787","2019-11-26 10:30:11","3","318","<word-embeddings><databases><bert><semantic-similarity>","3","1"
"63788","2019-11-26 10:41:41","2","199","<python><time-series><regression><implementation>","1",""
"63790","2019-11-26 11:51:39","1","58","<nlp><named-entity-recognition>","1",""
"63797","2019-11-26 13:31:12","0","22","<machine-learning><neural-network><gradient-descent><matlab>","0",""
"63798","2019-11-26 13:41:16","0","33","<optimization>","0",""
"63802","2019-11-26 14:39:08","0","17","<deep-learning><keras><reinforcement-learning>","0",""
"63805","2019-11-26 15:10:03","0","16","<deep-learning><classification><optimization><loss-function><probability>","0","1"
"63806","2019-11-26 15:20:27","0","34","<statistics><feature-selection><distribution>","1",""
"63807","2019-11-26 15:34:34","1","15","<machine-learning><deep-learning><rnn><derivation>","0",""
"63810","2019-11-26 17:02:29","0","13","<machine-learning><deep-learning><classification><keras><deep-network>","0","1"
"63813","2019-11-26 19:07:31","1","826","<nlp><dataset><text-mining><topic-model>","1",""
"63814","2019-11-26 19:13:23","0","8","<neural-network><deep-learning><keras><regularization>","0",""
"63817","2019-11-26 20:51:49","0","474","<classification><r><random-forest><overfitting>","1",""
"63819","2019-11-26 21:19:02","1","30","<neural-network><deep-learning><image-classification><colab>","1",""
"63820","2019-11-26 21:37:02","0","27","<nlp><text><transformer>","0",""
"63822","2019-11-26 23:23:07","2","34","<deep-learning><cnn><lstm><rnn><sequence>","1",""
"63826","2019-11-27 03:57:32","1","3142","<apache-spark><pyspark>","1",""
"63827","2019-11-27 04:39:14","1","43","<reinforcement-learning><dqn><ai><actor-critic><monte-carlo>","1",""
"63828","2019-11-27 05:05:04","1","123","<classification><regression><predictive-modeling><model-selection><features>","2",""
"63831","2019-11-27 07:01:44","5","376","<decision-trees><xgboost><boosting><lightgbm><pruning>","1","1"
"44322","2019-01-21 10:33:13","1","103","<machine-learning><predictive-modeling><lstm><recommender-system><natural-language-process>","0","1"
"44323","2019-01-21 11:17:17","2","49","<neural-network><activation-function>","0","1"
"44324","2019-01-21 11:34:40","5","4885","<machine-learning><neural-network><gradient-descent>","2",""
"44325","2019-01-21 11:53:15","1","35","<neural-network><deep-learning><regularization><generative-models><embeddings>","2",""
"44327","2019-01-21 12:02:00","3","686","<machine-learning><cross-validation><class-imbalance><sampling>","2","2"
"44330","2019-01-21 13:08:09","0","664","<machine-learning><deep-learning><training><image-preprocessing>","2",""
"44335","2019-01-21 16:00:49","1","162","<r><time-series><statistics>","1",""
"44336","2019-01-21 16:10:08","1","340","<machine-learning><neural-network><deep-learning><feature-engineering>","1","2"
"44340","2019-01-21 16:56:11","1","59","<machine-learning><statistics><math>","1",""
"44354","2019-01-22 03:53:05","3","1405","<xgboost>","2",""
"44358","2019-01-22 06:08:57","0","54","<deep-learning><prediction><social-network-analysis><reference-request>","1",""
"44359","2019-01-22 06:15:18","0","40","<machine-learning><scikit-learn><clustering>","1",""
"44360","2019-01-22 06:16:05","1","952","<python><neural-network><keras><regression><lstm>","1",""
"44367","2019-01-22 08:40:40","1","88","<deep-learning><image-classification>","2","1"
"44369","2019-01-22 10:36:39","1","31","<deep-learning><reinforcement-learning><q-learning><dqn><deep-network>","0","1"
"44374","2019-01-22 12:55:40","0","536","<python><keras><pyspark>","1",""
"44377","2019-01-22 13:33:58","1","49","<career>","2",""
"44379","2019-01-22 13:57:34","1","94","<machine-learning><neural-network><embeddings>","1",""
"44383","2019-01-22 15:11:11","1","517","<machine-learning><python><classification><nltk>","3",""
"44387","2019-01-22 17:37:07","4","2477","<machine-learning><python><scikit-learn><pandas><data-science-model>","3",""
"55108","2019-07-05 02:48:35","1","63","<neural-network><deep-learning>","0",""
"55112","2019-07-05 05:58:53","0","172","<neural-network><deep-learning><lstm><stacked-lstm>","1","1"
"55116","2019-07-05 07:27:45","0","287","<machine-learning><deep-learning><mnist>","2",""
"55117","2019-07-05 07:31:02","1","29","<gradient-descent><pytorch>","1",""
"55118","2019-07-05 08:07:18","2","67","<machine-learning>","1",""
"55119","2019-07-05 08:21:24","0","947","<machine-learning><python><pandas><feature-engineering><kaggle>","1",""
"55121","2019-07-05 08:31:19","1","348","<machine-learning><gan><generative-models>","2",""
"55125","2019-07-05 08:54:51","2","169","<machine-learning><python><similarity><correlation>","2",""
"55128","2019-07-05 09:23:38","2","106","<boosting>","2","1"
"55131","2019-07-05 10:36:55","0","133","<deep-learning><classification><regression>","1",""
"55133","2019-07-05 11:32:26","0","34","<machine-learning><python><time-series><pandas><forecasting>","1",""
"55134","2019-07-05 11:33:57","0","85","<neural-network><deep-learning><keras><cnn>","2",""
"55139","2019-07-05 12:55:55","1","110","<data-cleaning><smote><noise>","1",""
"55140","2019-07-05 13:06:41","1","45","<machine-learning><statistics><optimization>","1","1"
"55144","2019-07-05 15:19:12","0","184","<machine-learning><scikit-learn><regression>","1",""
"55146","2019-07-05 15:53:43","0","285","<machine-learning><regression><preprocessing><imbalanced-learn>","1",""
"55147","2019-07-05 16:50:40","1","383","<python><scikit-learn>","2","1"
"55151","2019-07-05 18:12:45","11","1767","<deep-learning><pytorch><backpropagation>","1","3"
"55156","2019-07-05 21:01:59","1","27","<machine-learning><neural-network><deep-learning><gan>","0",""
"55157","2019-07-05 21:16:15","2","92","<neural-network><training><beginner><perceptron><convergence>","0",""
"55158","2019-07-05 21:26:40","1","48","<python><tensorflow><logistic-regression><loss-function><convergence>","0",""
"55159","2019-07-05 21:58:49","2","27","<machine-learning><machine-learning-model>","1","1"
"63836","2019-11-27 08:08:34","0","34","<deep-learning><loss-function><object-detection><overfitting>","0",""
"63837","2019-11-27 08:33:58","0","106","<neural-network><keras><time-series>","0",""
"63839","2019-11-27 09:42:22","2","128","<nlp><named-entity-recognition>","1",""
"63842","2019-11-27 11:07:59","3","56","<predictive-modeling><multiclass-classification><class-imbalance><performance><sampling>","2",""
"63843","2019-11-27 11:13:52","0","22","<lstm><data-science-model>","0",""
"63845","2019-11-27 11:22:08","0","45","<tensorflow>","0",""
"63848","2019-11-27 11:59:15","0","73","<deep-learning><keras><lstm><deep-network>","1",""
"63855","2019-11-27 12:54:54","2","496","<machine-learning><dataset><kaggle><google>","0","1"
"63857","2019-11-27 13:11:23","1","153","<feature-engineering><preprocessing><categorical-data><correlation>","3","1"
"63859","2019-11-27 13:30:32","0","94","<lstm><reinforcement-learning>","0",""
"63860","2019-11-27 13:40:55","0","248","<machine-learning><neural-network><deep-learning><classification><image-classification>","1",""
"63863","2019-11-27 14:49:14","1","37","<machine-learning><python><statistics><data-science-model>","0",""
"63866","2019-11-27 15:33:36","0","134","<neural-network><keras><lstm>","0",""
"63867","2019-11-27 15:36:57","0","1096","<xgboost><python-3.x>","1",""
"63868","2019-11-27 15:46:19","0","15","<deep-learning><dataset><image-classification><training><multilabel-classification>","0",""
"63872","2019-11-27 17:17:53","1","371","<machine-learning><classification><xgboost>","1",""
"63874","2019-11-27 17:42:07","2","41","<python><graphs><networkx>","2",""
"63875","2019-11-27 17:48:16","0","53","<machine-learning><classification><multilabel-classification><accuracy>","2",""
"63876","2019-11-27 17:54:19","0","34","<tensorflow><rnn>","0",""
"63877","2019-11-27 17:58:07","1","12","<machine-learning><neural-network><nlp><lda>","0",""
"63878","2019-11-27 18:12:52","0","19","<python><deep-learning><autoencoder><gan>","0",""
"63879","2019-11-27 18:15:56","2","53","<gradient-descent>","0",""
"63880","2019-11-27 18:57:12","0","46","<nlp><reinforcement-learning>","1",""
"63882","2019-11-27 19:06:27","1","9","<nlp><reinforcement-learning><chatbot>","0",""
"63884","2019-11-27 19:59:43","1","44","<time-series><data><cross-validation><hyperparameter-tuning><time>","0",""
"63885","2019-11-27 20:05:25","1","19","<machine-learning><keras>","1",""
"44389","2019-01-22 18:09:20","1","210","<machine-learning><data-mining>","4","2"
"44391","2019-01-22 18:45:21","3","754","<python><keras><convnet>","1","1"
"44392","2019-01-22 18:49:49","3","360","<machine-learning><predictive-modeling><prediction>","2","1"
"44402","2019-01-22 23:37:54","0","112","<machine-learning><neural-network><training><gradient-descent><perceptron>","1",""
"44406","2019-01-23 02:04:39","1","644","<word2vec><word-embeddings>","1",""
"44409","2019-01-23 03:57:26","1","54","<machine-learning><data-mining><visualization><data-analysis>","1",""
"44411","2019-01-23 04:03:02","1","102","<pytorch>","0","1"
"44414","2019-01-23 07:15:53","0","122","<keras><cnn><transfer-learning>","1",""
"44419","2019-01-23 09:21:13","1","26","<machine-learning><data-mining>","0",""
"44423","2019-01-23 09:58:41","4","2800","<python><time-series><visualization><data-analysis><forecast>","1",""
"44427","2019-01-23 10:57:09","1","75","<machine-learning><scikit-learn><pca>","1",""
"44430","2019-01-23 11:13:32","0","485","<fuzzy-logic>","1",""
"44432","2019-01-23 11:17:46","1","262","<time-series><anomaly-detection><online-learning>","1","1"
"44438","2019-01-23 13:16:29","0","1075","<machine-learning><python><deep-learning><keras><cnn>","1",""
"44440","2019-01-23 14:04:25","0","81","<machine-learning><theory>","2",""
"44446","2019-01-23 14:55:08","1","106","<machine-learning><gradient-descent>","2",""
"44448","2019-01-23 15:34:39","2","116","<nlp><clustering><feature-extraction><encoding><embeddings>","0",""
"44449","2019-01-23 15:36:41","1","1545","<python><scikit-learn><pandas><numpy>","0",""
"44450","2019-01-23 15:37:08","2","299","<python><scikit-learn><decision-trees><accuracy><matlab>","2",""
"44454","2019-01-23 16:56:01","0","317","<python><pandas>","2",""
"44456","2019-01-23 17:29:04","2","447","<python><deep-learning><keras>","1","1"
"44460","2019-01-23 18:03:18","0","63","<machine-learning><reinforcement-learning><q-learning><policy-gradients>","1",""
"44463","2019-01-23 18:52:32","1","30","<neural-network><deep-learning><image-classification>","0",""
"44465","2019-01-23 21:19:38","2","41","<r><logistic-regression><regularization>","1",""
"55161","2019-07-05 23:12:12","1","836","<machine-learning><python><classification>","2",""
"55162","2019-07-06 01:54:40","1","46","<feature-extraction><pca><dimensionality-reduction>","1",""
"55163","2019-07-06 02:29:42","0","65","<machine-learning><python><pandas><feature-engineering><kaggle>","1","1"
"55164","2019-07-06 02:31:45","4","4541","<machine-learning><python><neural-network>","3","1"
"55166","2019-07-06 03:31:01","-1","54","<r>","1",""
"55168","2019-07-06 04:36:55","1","139","<deep-learning><keras><lstm>","1",""
"55169","2019-07-06 04:48:39","0","72","<machine-learning><k-means>","1",""
"55177","2019-07-06 11:37:07","1","88","<nlp><java>","1",""
"55179","2019-07-06 14:02:10","2","58","<machine-learning><data-mining><k-means>","2",""
"55181","2019-07-06 14:33:56","1","26","<terminology><features>","1",""
"55185","2019-07-06 16:12:53","2","50","<algorithms><forecasting>","1",""
"55186","2019-07-06 16:24:26","1","632","<python><cloud-computing>","1",""
"55187","2019-07-06 16:39:21","2","141","<reinforcement-learning>","1",""
"55189","2019-07-06 17:54:11","1","31","<machine-learning><scikit-learn><dataset><class-imbalance>","0","0"
"55190","2019-07-06 18:24:43","1","37","<machine-learning><python><scikit-learn>","1","1"
"55191","2019-07-06 19:33:35","1","72","<python><classification><categorical-data>","1",""
"55195","2019-07-06 21:33:09","0","257","<deep-learning><classification><numpy><activation-function><cost-function>","3",""
"55198","2019-07-06 23:36:05","0","105","<neural-network><gradient-descent><backpropagation>","1","1"
"55201","2019-07-07 04:38:13","1","69","<deep-learning><cnn>","2","1"
"55205","2019-07-07 09:15:04","1","138","<machine-learning><logistic-regression><accuracy><performance>","2","1"
"55209","2019-07-07 10:27:19","0","23","<pandas><numpy>","1",""
"55211","2019-07-07 11:43:29","0","850","<python><matplotlib>","2",""
"55212","2019-07-07 11:46:48","2","1569","<deep-learning><convolution><object-detection>","1",""
"55213","2019-07-07 12:14:51","2","45","<python><pandas><numpy>","1",""
"55215","2019-07-07 12:33:05","4","1640","<python><keras><tensorflow><loss-function>","2",""
"55220","2019-07-07 14:34:47","0","40","<clustering><image-classification><supervised-learning><multilabel-classification><semi-supervised-learning>","1",""
"55221","2019-07-07 14:35:21","1","220","<svm><naive-bayes-classifier>","1","2"
"55225","2019-07-07 16:31:48","2","59","<time-series>","1",""
"55226","2019-07-07 16:33:00","0","32","<neural-network><data-science-model>","1",""
"55229","2019-07-07 17:32:02","1","96","<machine-learning><deep-learning><keras><cnn><lstm>","1",""
